P1365	P155	15596	409750	502
P1365	P155-1	15596	409750	18
P1365	P156	15596	400594	10
P1365	P156-1	15596	400594	589
P1365	P157-1	15596	1076	3
P1365	P167	15596	392	1
P1365	P167-1	15596	392	18
P1365	P17	15596	9441109	1
P1365	P17-1	15596	9441109	4
P1365	P1830	15596	2412	1
P1365	P1889	15596	293748	35
P1365	P1889-1	15596	293748	34
P1365	P22	15596	129932	60
P1365	P2388	15596	1866	1
P1365	P2499-1	15596	362	1
P1365	P25	15596	39085	1
P1365	P2567-1	15596	1516	3
P1365	P2568-1	15596	31	1
P1365	P276-1	15596	928885	1
P1365	P2789	15596	55818	1
P1365	P279	15596	1923983	9
P1365	P279-1	15596	1923983	1
P1365	P2860	15596	84004251	1
P1365	P3148	15596	17	1
P1365	P3373	15596	223395	8
P1365	P3373-1	15596	223395	8
P1365	P355	15596	64391	6
P1365	P355-1	15596	64391	1
P1365	P36	15596	71525	2
P1365	P361	15596	1361387	4
P1365	P36-1	15596	71525	1
P1365	P361-1	15596	1361387	14
P1365	P3842-1	15596	94	5
P1365	P40-1	15596	173979	61
P1365	P4353-1	15596	150	5
P1365	P460	15596	188100	15
P1365	P460-1	15596	188100	16
P1365	P463-1	15596	229446	1
P1365	P47	15596	491775	415
P1365	P47-1	15596	491775	529
P1365	P485-1	15596	16483	3
P1365	P527-1	15596	1134965	8
P1365	P547	15596	3878	1
P1365	P559	15596	42798	2
P1365	P694	15596	352	11
P1365	P706	15596	20599	1
P1365	P706-1	15596	20599	1
P1365	P737	15596	8082	1
P1365	P749	15596	73608	2
P1365	P749-1	15596	73608	4
P1365	P802-1	15596	13737	1
P1365	P807	15596	398	3
P1365	P807-1	15596	398	1
P1365	P921	15596	2663842	1
P1366-1	P137	17881	107154	1
P1366-1	P1376-1	17881	52291	1
P1366-1	P138	17881	163273	26
P1366-1	P138-1	17881	163273	4
P1366-1	P1383	17881	23940	5
P1366-1	P1398	17881	255	17
P1366-1	P1398-1	17881	255	3
P1366-1	P1420	17881	5112	2
P1366-1	P1420-1	17881	5112	2
P1366-1	P1423-1	17881	8406	11
P1366-1	P1424	17881	8167	11
P1366-1	P144	17881	20692	41
P1366-1	P150	17881	1009824	45
P1366-1	P150-1	17881	1009824	16
P1366-1	P155	17881	409750	641
P1366-1	P155-1	17881	409750	13
P1366-1	P156	17881	400594	14
P1366-1	P156-1	17881	400594	578
P1366-1	P157-1	17881	1076	3
P1366-1	P167-1	17881	392	6
P1366-1	P17	17881	9441109	2
P1366-1	P170	17881	410872	1
P1366-1	P17-1	17881	9441109	11
P1366-1	P176	17881	55684	1
P1366-1	P1889	17881	293748	41
P1366-1	P1889-1	17881	293748	38
P1366-1	P199	17881	635	1
P1366-1	P201-1	17881	5225	1
P1366-1	P22	17881	129932	64
P1366-1	P2388	17881	1866	1
P1366-1	P25	17881	39085	1
P1366-1	P2505-1	17881	3776	1
P1366-1	P2567-1	17881	1516	3
P1366-1	P2568-1	17881	31	1
P1366-1	P276-1	17881	928885	2
P1366-1	P279	17881	1923983	7
P1366-1	P279-1	17881	1923983	3
P1366-1	P2860	17881	84004251	1
P1366-1	P3148	17881	17	1
P1366-1	P3373	17881	223395	9
P1366-1	P3373-1	17881	223395	9
P1366-1	P355	17881	64391	18
P1366-1	P355-1	17881	64391	1
P1366-1	P361	17881	1361387	4
P1366-1	P36-1	17881	71525	2
P1366-1	P361-1	17881	1361387	22
P1366-1	P3842-1	17881	94	8
P1366-1	P40-1	17881	173979	66
P1366-1	P4353-1	17881	150	5
P1366-1	P460	17881	188100	18
P1366-1	P460-1	17881	188100	21
P1366-1	P463	17881	229446	1
P1366-1	P463-1	17881	229446	1
P1366-1	P466-1	17881	17458	1
P1366-1	P47	17881	491775	394
P1366-1	P47-1	17881	491775	525
P1366-1	P485-1	17881	16483	4
P1366-1	P527	17881	1134965	7
P1366-1	P527-1	17881	1134965	6
P1366-1	P559-1	17881	42798	2
P1366-1	P694	17881	352	11
P1366-1	P706	17881	20599	1
P1366-1	P706-1	17881	20599	1
P1366-1	P737	17881	8082	1
P1366-1	P749	17881	73608	3
P1366-1	P749-1	17881	73608	19
P1366-1	P802-1	17881	13737	1
P1366-1	P807	17881	398	6
P1366-1	P807-1	17881	398	1
P1366-1	P921	17881	2663842	1
P1366-1	P941	17881	2007	1
P1366	P1366-1	17881	17881	163
P1366	P137-1	17881	107154	1
P1366	P1376	17881	52291	1
P1366	P138	17881	163273	4
P1366	P138-1	17881	163273	26
P1366	P1383-1	17881	23940	5
P1366	P1398	17881	255	3
P1366	P1398-1	17881	255	17
P1366	P1420	17881	5112	2
P1366	P1420-1	17881	5112	2
P1366	P1423	17881	8406	11
P1366	P1424-1	17881	8167	11
P1366	P144-1	17881	20692	41
P1366	P150	17881	1009824	16
P1366	P150-1	17881	1009824	45
P1366	P155	17881	409750	13
P1366	P155-1	17881	409750	641
P1366	P156	17881	400594	578
P1366	P156-1	17881	400594	14
P1366	P157	17881	1076	3
P1366	P167	17881	392	6
P1366	P17	17881	9441109	11
P1366	P170-1	17881	410872	1
P1366	P17-1	17881	9441109	2
P1366	P176-1	17881	55684	1
P1366	P1889	17881	293748	38
P1366	P1889-1	17881	293748	41
P1366	P199-1	17881	635	1
P1366	P201	17881	5225	1
P1366	P22-1	17881	129932	64
P1366	P2388-1	17881	1866	1
P1366	P2505	17881	3776	1
P1366	P25-1	17881	39085	1
P1366	P2567	17881	1516	3
P1366	P2568	17881	31	1
P1366	P276	17881	928885	2
P1366	P279	17881	1923983	3
P1366	P279-1	17881	1923983	7
P1366	P2860-1	17881	84004251	1
P1366	P3148-1	17881	17	1
P1366	P3373	17881	223395	9
P1366	P3373-1	17881	223395	9
P1366	P355	17881	64391	1
P1366	P355-1	17881	64391	18
P1366	P36	17881	71525	2
P1366	P361	17881	1361387	23
P1366	P361-1	17881	1361387	4
P1366	P3842	17881	94	8
P1366	P40	17881	173979	66
P1366	P4353	17881	150	5
P1366	P460	17881	188100	22
P1366	P460-1	17881	188100	19
P1366	P463	17881	229446	1
P1366	P463-1	17881	229446	1
P1366	P466	17881	17458	1
P1366	P47	17881	491775	525
P1366	P47-1	17881	491775	394
P1366	P485	17881	16483	4
P1366	P527	17881	1134965	6
P1366	P527-1	17881	1134965	7
P1366	P530	17881	6136	1
P1366	P530-1	17881	6136	1
P1366	P559	17881	42798	2
P1366	P694-1	17881	352	11
P1366	P706	17881	20599	1
P1366	P706-1	17881	20599	1
P1366	P737-1	17881	8082	1
P1366	P749	17881	73608	19
P1366	P749-1	17881	73608	3
P1366	P802	17881	13737	1
P1366	P807	17881	398	1
P1366	P807-1	17881	398	6
P1366	P921-1	17881	2663842	1
P1366	P941-1	17881	2007	1
P136	P138	725023	163273	12
P136	P138-1	725023	163273	4
P136	P144	725023	20692	4
P136	P1441-1	725023	50795	4
P136	P149	725023	54132	3
P136	P155	725023	409750	2
P136	P155-1	725023	409750	1
P136	P156	725023	400594	1
P136	P156-1	725023	400594	1
P136	P1574	725023	227	1
P136	P162-1	725023	101203	2
P136	P170	725023	410872	4
P136	P170-1	725023	410872	4
P136	P172	725023	58617	1
P136	P1731	725023	316	1
P136	P175	725023	290349	3
P136	P175-1	725023	290349	2
P136	P178-1	725023	29717	1
P136	P179	725023	94189	21
P136	P180	725023	237814	116
P136	P186	725023	572873	3
P136	P1889	725023	293748	1
P136	P1889-1	725023	293748	2
P136	P195	725023	427298	1
P136	P20	725023	755194	1
P136	P2012	725023	713	2
P136	P2079	725023	22092	3
P136	P21	725023	3872079	3
P136	P2283	725023	3610	1
P136	P2348	725023	112635	1
P136	P2408	725023	1562	1
P136	P264	725023	203523	2
P136	P2650	725023	2175	1
P136	P2670	725023	12950	3
P136	P276	725023	928885	1
P136	P279	725023	1923983	16
P136	P279-1	725023	1923983	1
P136	P360	725023	179745	11
P136	P361	725023	1361387	9
P136	P364	725023	211643	1
P136	P366	725023	38922	1
P136	P371-1	725023	8562	2
P136	P400	725023	52142	15
P136	P404	725023	28870	15
P136	P407	725023	1365002	4
P136	P412	725023	19013	1
P136	P4151	725023	15	1
P136	P449	725023	49751	1
P136	P460	725023	188100	1
P136	P460-1	725023	188100	1
P136	P462	725023	140767	1
P136	P463	725023	229446	1
P136	P495	725023	829100	1
P136	P527	725023	1134965	2
P136	P527-1	725023	1134965	21
P136	P58-1	725023	129207	1
P136	P61-1	725023	71625	4
P136	P641	725023	1000276	34
P136	P674	725023	21889	1
P136	P676	725023	13326	1
P136	P69	725023	866105	1
P136	P737	725023	8082	5
P136	P737-1	725023	8082	1
P136	P793	725023	56031	1
P136	P800-1	725023	41951	1
P136	P828-1	725023	2714	1
P136	P86	725023	111421	2
P136	P910	725023	557765	1
P136	P921	725023	2663842	229
P137-1	P138	107154	163273	11
P137-1	P138-1	107154	163273	70
P137-1	P140	107154	138216	1
P137-1	P140-1	107154	138216	1
P137-1	P1416	107154	12701	1
P137-1	P1462-1	107154	2309	1
P137-1	P1535-1	107154	3105	11
P137-1	P155	107154	409750	4
P137-1	P155-1	107154	409750	1
P137-1	P156	107154	400594	1
P137-1	P156-1	107154	400594	3
P137-1	P159	107154	188922	49
P137-1	P159-1	107154	188922	4
P137-1	P162-1	107154	101203	1
P137-1	P169-1	107154	1949	1
P137-1	P170-1	107154	410872	6
P137-1	P17-1	107154	9441109	94
P137-1	P1716	107154	7392	2
P137-1	P176-1	107154	55684	139
P137-1	P178-1	107154	29717	30
P137-1	P1830	107154	2412	45
P137-1	P1840-1	107154	188	3
P137-1	P1889	107154	293748	10
P137-1	P1889-1	107154	293748	10
P137-1	P193-1	107154	912	1
P137-1	P195-1	107154	427298	1
P137-1	P199	107154	635	7
P137-1	P20	107154	755194	1
P137-1	P2283	107154	3610	10
P137-1	P2378-1	107154	175	2
P137-1	P241-1	107154	60333	108
P137-1	P248-1	107154	1706	3
P137-1	P2505-1	107154	3776	1
P137-1	P2541	107154	4242	27
P137-1	P2670	107154	12950	1
P137-1	P27-1	107154	2980935	1
P137-1	P276	107154	928885	5
P137-1	P276-1	107154	928885	19
P137-1	P287-1	107154	7787	2
P137-1	P2872	107154	225	2
P137-1	P3032	107154	258	1
P137-1	P3032-1	107154	258	2
P137-1	P3095-1	107154	807	1
P137-1	P3438	107154	682	6
P137-1	P344-1	107154	68233	1
P137-1	P355	107154	64391	54
P137-1	P355-1	107154	64391	1
P137-1	P361	107154	1361387	164
P137-1	P361-1	107154	1361387	545
P137-1	P366-1	107154	38922	1
P137-1	P414	107154	8615	5
P137-1	P425	107154	3060	6
P137-1	P4446	107154	157	3
P137-1	P452	107154	25964	1
P137-1	P463	107154	229446	1
P137-1	P463-1	107154	229446	5
P137-1	P466-1	107154	17458	869
P137-1	P485	107154	16483	2
P137-1	P495-1	107154	829100	20
P137-1	P50-1	107154	2628096	3
P137-1	P504	107154	2270	1
P137-1	P5130-1	107154	9203	1
P137-1	P520	107154	3644	2
P137-1	P527	107154	1134965	146
P137-1	P527-1	107154	1134965	131
P137-1	P559	107154	42798	19
P137-1	P559-1	107154	42798	1
P137-1	P664-1	107154	14119	7
P137-1	P706-1	107154	20599	1
P137-1	P749	107154	73608	1
P137-1	P749-1	107154	73608	88
P137-1	P793	107154	56031	88
P137-1	P797	107154	424	1
P137-1	P797-1	107154	424	3
P137-1	P800	107154	41951	6
P137-1	P81	107154	58601	3
P137-1	P81-1	107154	58601	92
P137-1	P84-1	107154	37124	3
P137-1	P859-1	107154	60539	3
P137-1	P88-1	107154	2263	13
P137-1	P912	107154	3607	1
P137-1	P921-1	107154	2663842	1
P137-1	P931-1	107154	10510	42
P137-1	P937	107154	229743	1
P137-1	P972	107154	1259	3
P137-1	P98-1	107154	10387	4
P1372-1	P144-1	27	20692	1
P1372	P144	27	20692	1
P1376-1	P138	52291	163273	244
P1376-1	P138-1	52291	163273	6
P1376-1	P1382	52291	7118	1
P1376-1	P1382-1	52291	7118	1
P1376-1	P1383	52291	23940	3324
P1376-1	P150	52291	1009824	14714
P1376-1	P150-1	52291	1009824	10
P1376-1	P155	52291	409750	1
P1376-1	P155-1	52291	409750	1
P1376-1	P156	52291	400594	2
P1376-1	P156-1	52291	400594	1
P1376-1	P159	52291	188922	146
P1376-1	P159-1	52291	188922	1
P1376-1	P17	52291	9441109	1
P1376-1	P17-1	52291	9441109	261
P1376-1	P1889	52291	293748	442
P1376-1	P1889-1	52291	293748	443
P1376-1	P194-1	52291	1994	4
P1376-1	P263	52291	999	5
P1376-1	P276	52291	928885	2
P1376-1	P276-1	52291	928885	3
P1376-1	P3403	52291	421	1
P1376-1	P3403-1	52291	421	1
P1376-1	P36	52291	71525	51423
P1376-1	P36-1	52291	71525	14
P1376-1	P361-1	52291	1361387	239
P1376-1	P3842-1	52291	94	1
P1376-1	P460	52291	188100	8
P1376-1	P460-1	52291	188100	9
P1376-1	P463-1	52291	229446	265
P1376-1	P47	52291	491775	81
P1376-1	P47-1	52291	491775	42
P1376-1	P501-1	52291	223	4
P1376-1	P5130	52291	9203	1
P1376-1	P5130-1	52291	9203	10
P1376-1	P527	52291	1134965	170
P1376-1	P706-1	52291	20599	13
P1376	P1376-1	52291	52291	20
P1376	P138	52291	163273	6
P1376	P138-1	52291	163273	244
P1376	P1382	52291	7118	1
P1376	P1382-1	52291	7118	1
P1376	P1383-1	52291	23940	3324
P1376	P150	52291	1009824	10
P1376	P150-1	52291	1009824	14713
P1376	P155	52291	409750	1
P1376	P155-1	52291	409750	1
P1376	P156	52291	400594	1
P1376	P156-1	52291	400594	2
P1376	P159	52291	188922	1
P1376	P159-1	52291	188922	146
P1376	P17	52291	9441109	261
P1376	P17-1	52291	9441109	1
P1376	P1889	52291	293748	443
P1376	P1889-1	52291	293748	442
P1376	P194	52291	1994	4
P1376	P263-1	52291	999	5
P1376	P276	52291	928885	3
P1376	P276-1	52291	928885	2
P1376	P3403	52291	421	1
P1376	P3403-1	52291	421	1
P1376	P36	52291	71525	14
P1376	P361	52291	1361387	241
P1376	P36-1	52291	71525	51419
P1376	P3842	52291	94	1
P1376	P460	52291	188100	9
P1376	P460-1	52291	188100	8
P1376	P463	52291	229446	265
P1376	P47	52291	491775	41
P1376	P47-1	52291	491775	79
P1376	P501	52291	223	3
P1376	P5130	52291	9203	10
P1376	P5130-1	52291	9203	1
P1376	P527-1	52291	1134965	169
P1376	P706	52291	20599	13
P137	P137-1	107154	107154	20
P137	P138	107154	163273	70
P137	P138-1	107154	163273	11
P137	P140	107154	138216	1
P137	P140-1	107154	138216	1
P137	P1416-1	107154	12701	1
P137	P1462	107154	2309	1
P137	P1535	107154	3105	11
P137	P155	107154	409750	1
P137	P155-1	107154	409750	4
P137	P156	107154	400594	3
P137	P156-1	107154	400594	1
P137	P159	107154	188922	4
P137	P159-1	107154	188922	49
P137	P162	107154	101203	1
P137	P169	107154	1949	1
P137	P17	107154	9441109	94
P137	P170	107154	410872	6
P137	P1716-1	107154	7392	2
P137	P176	107154	55684	139
P137	P178	107154	29717	30
P137	P1830-1	107154	2412	45
P137	P1840	107154	188	3
P137	P1889	107154	293748	10
P137	P1889-1	107154	293748	10
P137	P193	107154	912	1
P137	P195	107154	427298	1
P137	P199-1	107154	635	7
P137	P20-1	107154	755194	1
P137	P2283-1	107154	3610	10
P137	P2378	107154	175	2
P137	P241	107154	60333	108
P137	P248	107154	1706	3
P137	P2505	107154	3776	1
P137	P2541-1	107154	4242	27
P137	P2670-1	107154	12950	1
P137	P27	107154	2980935	1
P137	P276	107154	928885	19
P137	P276-1	107154	928885	5
P137	P287	107154	7787	2
P137	P2872-1	107154	225	2
P137	P3032	107154	258	2
P137	P3032-1	107154	258	1
P137	P3095	107154	807	1
P137	P3438-1	107154	682	6
P137	P344	107154	68233	1
P137	P355	107154	64391	1
P137	P355-1	107154	64391	54
P137	P361	107154	1361387	545
P137	P361-1	107154	1361387	164
P137	P366	107154	38922	1
P137	P414-1	107154	8615	5
P137	P425-1	107154	3060	6
P137	P4446-1	107154	157	3
P137	P452-1	107154	25964	1
P137	P463	107154	229446	5
P137	P463-1	107154	229446	1
P137	P466	107154	17458	869
P137	P485-1	107154	16483	2
P137	P495	107154	829100	23
P137	P50	107154	2628096	3
P137	P504-1	107154	2270	1
P137	P5130	107154	9203	1
P137	P520-1	107154	3644	2
P137	P527	107154	1134965	131
P137	P527-1	107154	1134965	146
P137	P559	107154	42798	1
P137	P559-1	107154	42798	19
P137	P664	107154	14119	7
P137	P706	107154	20599	1
P137	P749	107154	73608	89
P137	P749-1	107154	73608	1
P137	P750	107154	41951	1
P137	P793-1	107154	56031	88
P137	P797	107154	424	2
P137	P797-1	107154	424	1
P137	P800-1	107154	41951	6
P137	P81	107154	58601	92
P137	P81-1	107154	58601	3
P137	P84	107154	37124	3
P137	P859	107154	60539	3
P137	P88	107154	2263	13
P137	P912-1	107154	3607	1
P137	P921	107154	2663842	1
P137	P931	107154	10510	42
P137	P937-1	107154	229743	1
P137	P972-1	107154	1259	3
P137	P98	107154	10387	4
P138-1	P1382	163273	7118	1
P138-1	P1382-1	163273	7118	1
P138-1	P1383	163273	23940	3
P138-1	P1383-1	163273	23940	47
P138-1	P1398-1	163273	255	2
P138-1	P140	163273	138216	11
P138-1	P1411	163273	35532	1
P138-1	P1414	163273	1222	1
P138-1	P1414-1	163273	1222	2
P138-1	P1416	163273	12701	1
P138-1	P1419	163273	472	4
P138-1	P1419-1	163273	472	4
P138-1	P1423-1	163273	8406	1
P138-1	P1424	163273	8167	1
P138-1	P1427-1	163273	13338	2
P138-1	P1433	163273	17985957	2
P138-1	P1433-1	163273	17985957	1
P138-1	P1434	163273	2248	1
P138-1	P1441	163273	50795	72
P138-1	P144-1	163273	20692	82
P138-1	P1444-1	163273	7564	1
P138-1	P1445-1	163273	1489	1
P138-1	P1455	163273	710	3
P138-1	P149-1	163273	54132	1
P138-1	P150	163273	1009824	43
P138-1	P150-1	163273	1009824	337
P138-1	P1533	163273	10994	2
P138-1	P1535	163273	3105	1
P138-1	P1535-1	163273	3105	3
P138-1	P1542	163273	2347	2
P138-1	P1547-1	163273	3090	1
P138-1	P155	163273	409750	3
P138-1	P155-1	163273	409750	26
P138-1	P1552-1	163273	13559	1
P138-1	P1557-1	163273	457	4
P138-1	P156	163273	400594	25
P138-1	P156-1	163273	400594	3
P138-1	P1582	163273	790	1
P138-1	P1589-1	163273	331	4
P138-1	P159	163273	188922	20
P138-1	P159-1	163273	188922	357
P138-1	P1591-1	163273	3448	2
P138-1	P161-1	163273	969512	21
P138-1	P162-1	163273	101203	1
P138-1	P166	163273	734462	113
P138-1	P167	163273	392	5
P138-1	P1672-1	163273	644	1
P138-1	P1686-1	163273	24	1
P138-1	P169	163273	1949	1
P138-1	P169-1	163273	1949	9
P138-1	P17	163273	9441109	38
P138-1	P170	163273	410872	4
P138-1	P170-1	163273	410872	90
P138-1	P1706	163273	61	1
P138-1	P1706-1	163273	61	1
P138-1	P17-1	163273	9441109	149
P138-1	P1716	163273	7392	1
P138-1	P172-1	163273	58617	1
P138-1	P175	163273	290349	1
P138-1	P175-1	163273	290349	164
P138-1	P176	163273	55684	4
P138-1	P176-1	163273	55684	10
P138-1	P177	163273	10794	2
P138-1	P177-1	163273	10794	61
P138-1	P178	163273	29717	1
P138-1	P178-1	163273	29717	33
P138-1	P179	163273	94189	2
P138-1	P179-1	163273	94189	1
P138-1	P180	163273	237814	1
P138-1	P180-1	163273	237814	153
P138-1	P1830	163273	2412	17
P138-1	P1830-1	163273	2412	1
P138-1	P183-1	163273	17593	22
P138-1	P186-1	163273	572873	6
P138-1	P1875	163273	2919	2
P138-1	P1877-1	163273	9139	1
P138-1	P1889	163273	293748	151
P138-1	P1889-1	163273	293748	146
P138-1	P189	163273	2070	2
P138-1	P189-1	163273	2070	34
P138-1	P1891-1	163273	5109	1
P138-1	P19	163273	1965589	41
P138-1	P190	163273	42507	8
P138-1	P190-1	163273	42507	9
P138-1	P19-1	163273	1965589	1
P138-1	P193-1	163273	912	7
P138-1	P194	163273	1994	1
P138-1	P195-1	163273	427298	7
P138-1	P1951-1	163273	173	1
P138-1	P196	163273	96960	3
P138-1	P1962-1	163273	676	4
P138-1	P197	163273	99606	1
P138-1	P197-1	163273	99606	1
P138-1	P1990-1	163273	3277	1
P138-1	P199-1	163273	635	1
P138-1	P20	163273	755194	55
P138-1	P200	163273	4615	1
P138-1	P200-1	163273	4615	13
P138-1	P201	163273	5225	2
P138-1	P20-1	163273	755194	1
P138-1	P201-1	163273	5225	9
P138-1	P205	163273	16606	1
P138-1	P205-1	163273	16606	1
P138-1	P206	163273	28448	35
P138-1	P206-1	163273	28448	538
P138-1	P2079	163273	22092	1
P138-1	P2098	163273	93	1
P138-1	P21	163273	3872079	1
P138-1	P2155	163273	205	10
P138-1	P2155-1	163273	205	11
P138-1	P22-1	163273	129932	10
P138-1	P2283-1	163273	3610	7
P138-1	P2286	163273	229	4
P138-1	P2341-1	163273	751	8
P138-1	P2354	163273	4602	26
P138-1	P2360-1	163273	158	1
P138-1	P237	163273	4023	1
P138-1	P2378-1	163273	175	1
P138-1	P2408-1	163273	1562	1
P138-1	P241	163273	60333	1
P138-1	P2438-1	163273	606	1
P138-1	P2505	163273	3776	3
P138-1	P2505-1	163273	3776	14
P138-1	P25-1	163273	39085	3
P138-1	P2541-1	163273	4242	2
P138-1	P263	163273	999	1
P138-1	P264	163273	203523	3
P138-1	P264-1	163273	203523	1
P138-1	P2647-1	163273	66	2
P138-1	P2650-1	163273	2175	4
P138-1	P2670	163273	12950	1
P138-1	P2670-1	163273	12950	2
P138-1	P2695-1	163273	3854	345
P138-1	P27	163273	2980935	4
P138-1	P27-1	163273	2980935	1
P138-1	P275	163273	25205	6
P138-1	P276	163273	928885	112
P138-1	P276-1	163273	928885	614
P138-1	P277-1	163273	6544	2
P138-1	P2789	163273	55818	13
P138-1	P2789-1	163273	55818	24
P138-1	P279	163273	1923983	5
P138-1	P279-1	163273	1923983	298
P138-1	P2813	163273	85	1
P138-1	P2860-1	163273	84004251	2
P138-1	P286-1	163273	8397	1
P138-1	P287-1	163273	7787	30
P138-1	P2872	163273	225	9
P138-1	P289	163273	9547	517
P138-1	P2894-1	163273	6379	4
P138-1	P291-1	163273	65018	4
P138-1	P2922-1	163273	3426	3
P138-1	P2925	163273	275	3
P138-1	P2936-1	163273	3128	1
P138-1	P2974-1	163273	90	1
P138-1	P2975-1	163273	477	1
P138-1	P30-1	163273	45797	2
P138-1	P3018	163273	10125	220
P138-1	P3018-1	163273	10125	7
P138-1	P3032	163273	258	1
P138-1	P3032-1	163273	258	2
P138-1	P3033	163273	129	1
P138-1	P3033-1	163273	129	1
P138-1	P306-1	163273	9535	1
P138-1	P3095	163273	807	1
P138-1	P3179	163273	130	1
P138-1	P3179-1	163273	130	1
P138-1	P3320	163273	665	1
P138-1	P3320-1	163273	665	2
P138-1	P3342-1	163273	775	1
P138-1	P3349-1	163273	79	1
P138-1	P3403	163273	421	1
P138-1	P3403-1	163273	421	1
P138-1	P3438	163273	682	1
P138-1	P35-1	163273	842	2
P138-1	P355	163273	64391	6
P138-1	P355-1	163273	64391	7
P138-1	P36	163273	71525	5
P138-1	P360-1	163273	179745	2
P138-1	P361	163273	1361387	102
P138-1	P36-1	163273	71525	278
P138-1	P361-1	163273	1361387	43
P138-1	P366	163273	38922	3
P138-1	P366-1	163273	38922	3
P138-1	P37	163273	6234	3
P138-1	P37-1	163273	6234	3
P138-1	P371-1	163273	8562	88
P138-1	P38	163273	1550	1
P138-1	P3815	163273	547	1
P138-1	P3828	163273	182	3
P138-1	P39	163273	525809	3
P138-1	P3931	163273	258	1
P138-1	P3931-1	163273	258	1
P138-1	P3938-1	163273	129	2
P138-1	P40	163273	173979	12
P138-1	P403	163273	73110	4
P138-1	P403-1	163273	73110	6
P138-1	P406	163273	471	2
P138-1	P417-1	163273	10141	527
P138-1	P425-1	163273	3060	2
P138-1	P4330	163273	120	1
P138-1	P4330-1	163273	120	2
P138-1	P4428-1	163273	161	4
P138-1	P449-1	163273	49751	1
P138-1	P452-1	163273	25964	1
P138-1	P4552	163273	39393	12
P138-1	P4552-1	163273	39393	13
P138-1	P457	163273	393	2
P138-1	P457-1	163273	393	3
P138-1	P460	163273	188100	9
P138-1	P460-1	163273	188100	6
P138-1	P461-1	163273	8854	1
P138-1	P4614	163273	43215	296
P138-1	P462	163273	140767	7
P138-1	P462-1	163273	140767	4
P138-1	P463	163273	229446	48
P138-1	P463-1	163273	229446	1
P138-1	P466	163273	17458	8
P138-1	P4661	163273	2098	9
P138-1	P466-1	163273	17458	66
P138-1	P4661-1	163273	2098	2
P138-1	P467-1	163273	3306	1
P138-1	P469	163273	2007	13
P138-1	P469-1	163273	2007	3
P138-1	P47	163273	491775	211
P138-1	P47-1	163273	491775	213
P138-1	P4791-1	163273	441	1
P138-1	P4792	163273	2121	2
P138-1	P4792-1	163273	2121	9
P138-1	P483-1	163273	1147	2
P138-1	P485	163273	16483	19
P138-1	P485-1	163273	16483	1
P138-1	P488	163273	6787	1
P138-1	P488-1	163273	6787	30
P138-1	P4913-1	163273	627	1
P138-1	P495-1	163273	829100	7
P138-1	P501	163273	223	1
P138-1	P50-1	163273	2628096	51
P138-1	P501-1	163273	223	1
P138-1	P504-1	163273	2270	4
P138-1	P509	163273	59567	2
P138-1	P5130	163273	9203	7
P138-1	P5130-1	163273	9203	67
P138-1	P518-1	163273	121	3
P138-1	P527	163273	1134965	34
P138-1	P527-1	163273	1134965	196
P138-1	P53	163273	28734	13
P138-1	P5304-1	163273	3	1
P138-1	P53-1	163273	28734	2
P138-1	P532-1	163273	852	5
P138-1	P533-1	163273	600	1
P138-1	P534-1	163273	640	2
P138-1	P54	163273	1124886	1
P138-1	P542-1	163273	274	5
P138-1	P547	163273	3878	1
P138-1	P547-1	163273	3878	91
P138-1	P551	163273	67218	43
P138-1	P556-1	163273	4660	39
P138-1	P559	163273	42798	1
P138-1	P559-1	163273	42798	1570
P138-1	P57-1	163273	221674	1
P138-1	P58-1	163273	129207	1
P138-1	P59-1	163273	40044	5
P138-1	P598	163273	6079	2
P138-1	P607	163273	143950	3
P138-1	P609-1	163273	26167	33
P138-1	P61	163273	71625	2
P138-1	P6-1	163273	17960	19
P138-1	P610	163273	3641	1
P138-1	P610-1	163273	3641	21
P138-1	P611	163273	12413	2
P138-1	P61-1	163273	71625	662
P138-1	P631-1	163273	799	2
P138-1	P641	163273	1000276	1
P138-1	P641-1	163273	1000276	5
P138-1	P642	163273	3219	104
P138-1	P65	163273	46331	1
P138-1	P65-1	163273	46331	13
P138-1	P658-1	163273	3974	7
P138-1	P664-1	163273	14119	8
P138-1	P669	163273	67225	154
P138-1	P669-1	163273	67225	71
P138-1	P674-1	163273	21889	76
P138-1	P676-1	163273	13326	1
P138-1	P689-1	163273	3986	1
P138-1	P69	163273	866105	27
P138-1	P703-1	163273	1423139	1
P138-1	P706	163273	20599	35
P138-1	P706-1	163273	20599	112
P138-1	P710	163273	104186	1
P138-1	P710-1	163273	104186	15
P138-1	P734	163273	931470	4
P138-1	P734-1	163273	931470	1
P138-1	P735	163273	2766672	12
P138-1	P737	163273	8082	1
P138-1	P737-1	163273	8082	11
P138-1	P740-1	163273	28074	26
P138-1	P744	163273	165	25
P138-1	P747	163273	10706	1
P138-1	P749	163273	73608	7
P138-1	P749-1	163273	73608	15
P138-1	P78	163273	325	3
P138-1	P793	163273	56031	58
P138-1	P793-1	163273	56031	5
P138-1	P797	163273	424	1
P138-1	P800	163273	41951	450
P138-1	P800-1	163273	41951	3
P138-1	P805	163273	451	2
P138-1	P805-1	163273	451	1
P138-1	P807-1	163273	398	1
P138-1	P81	163273	58601	20
P138-1	P81-1	163273	58601	3
P138-1	P822-1	163273	337	1
P138-1	P825-1	163273	9468	230
