P421-1	1778918	185	1430535	29	768736
P4220	99	69	99	1	3
P4220-1	99	99	69	3	1
P4224	233907	233267	613	155667	6
P4224-1	233907	613	233267	6	155667
P4229	2685	2498	421	372	22
P4229-1	2685	421	2498	22	372
P423	13160	13160	6	8654	1
P423-1	13160	6	13160	1	8654
P425	3060	2784	2373	14	6
P425-1	3060	2373	2784	6	14
P4259	1	1	1	1	1
P4259-1	1	1	1	1	1
P427	19837	19837	19775	3	1
P427-1	19837	19775	19837	1	3
P4271	1	1	1	1	1
P4271-1	1	1	1	1	1
P428	172	172	172	1	1
P428-1	172	172	172	1	1
P4284	4	4	4	1	1
P4284-1	4	4	4	1	1
P4286	1	1	1	1	1
P4286-1	1	1	1	1	1
P4290	33	32	32	2	2
P4290-1	33	32	32	2	2
P4292	12	12	11	2	1
P4292-1	12	11	12	1	2
P4301	73	73	73	1	1
P4301-1	73	73	73	1	1
P4303	7	7	7	1	1
P4303-1	7	7	7	1	1
P4312	1729	1728	4	1206	2
P4312-1	1729	4	1728	2	1206
P432	14	14	12	2	1
P432-1	14	12	14	1	2
P4320	2165	253	973	20	10
P4320-1	2165	973	253	10	20
P4321	45	5	45	1	10
P4321-1	45	45	5	10	1
P4322	423	56	368	4	10
P4322-1	423	368	56	10	4
P4323	2055	232	749	33	10
P4323-1	2055	749	232	10	33
P4324	57	7	54	2	10
P4324-1	57	54	7	10	2
P4329	844	833	818	13	6
P4329-1	844	818	833	6	13
P433	1	1	1	1	1
P433-1	1	1	1	1	1
P4330	120	85	116	3	8
P4330-1	120	116	85	8	3
P4340	1	1	1	1	1
P4340-1	1	1	1	1	1
P4342	2	2	2	1	1
P4342-1	2	2	2	1	1
P4345	63	26	63	1	30
P4345-1	63	63	26	30	1
P4353	150	148	13	133	3
P4353-1	150	13	148	3	133
P437	13785	12507	287	1786	10
P437-1	13785	287	12507	10	1786
P4379	39	39	37	2	1
P4379-1	39	37	39	1	2
P4387	64	48	23	19	3
P4387-1	64	23	48	3	19
P4411	1	1	1	1	1
P4411-1	1	1	1	1	1
P4424	116	114	7	109	3
P4424-1	116	7	114	3	109
P4425	4	4	3	2	1
P4425-1	4	3	4	1	2
P4426	12	12	11	2	1
P4426-1	12	11	12	1	2
P4428	161	118	80	12	15
P4428-1	161	80	118	15	12
P443	8	8	8	1	1
P443-1	8	8	8	1	1
P4433	1	1	1	1	1
P4433-1	1	1	1	1	1
P4434	15	15	15	1	1
P4434-1	15	15	15	1	1
P4437	96	96	7	31	1
P4437-1	96	7	96	1	31
P4443	1	1	1	1	1
P4443-1	1	1	1	1	1
P4444	3	3	3	1	1
P4444-1	3	3	3	1	1
P4446	157	157	40	24	1
P4446-1	157	40	157	1	24
P447	13	7	13	1	3
P447-1	13	13	7	3	1
P4479	10	10	10	1	1
P4479-1	10	10	10	1	1
P4483	976	976	976	1	1
P4483-1	976	976	976	1	1
P449	49751	47725	2228	1863	20
P449-1	49751	2228	47725	20	1863
P450	1688	560	381	10	12
P450-1	1688	381	560	12	10
P451	5927	4822	4977	47	61
P451-1	5927	4977	4822	61	47
P4510	77758	14939	44600	688	8307
P4510-1	77758	44600	14939	8307	688
P452	25964	23238	2278	3972	16
P452-1	25964	2278	23238	16	3972
P453	445	419	47	144	5
P453-1	445	47	419	5	144
P4543	34	8	25	3	12
P4543-1	34	25	8	12	3
P4545	36	36	36	1	1
P4545-1	36	36	36	1	1
P4552	39393	39208	2823	2283	4
P4552-1	39393	2823	39208	4	2283
P4567	1	1	1	1	1
P4567-1	1	1	1	1	1
P457	393	342	330	16	5
P457-1	393	330	342	5	16
P4584	131	131	84	15	1
P4584-1	131	84	131	1	15
P4586	234	234	53	27	1
P4586-1	234	53	234	1	27
P459	30	27	12	18	3
P459-1	30	12	27	3	18
P4599	18	18	18	1	1
P4599-1	18	18	18	1	1
P460	188100	56447	56761	67	68
P460-1	188100	56761	56447	68	67
P4600	18	18	18	1	1
P4600-1	18	18	18	1	1
P4608	743	737	104	354	2
P4608-1	743	104	737	2	354
P461	8854	8534	8507	13	4
P461-1	8854	8507	8534	4	13
P4614	43215	43082	434	10580	3
P4614-1	43215	434	43082	3	10580
P462	140767	136518	174	77262	12
P462-1	140767	174	136518	12	77262
P4622	17	13	17	1	3
P4622-1	17	17	13	3	1
P4624	6	3	6	1	4
P4624-1	6	6	3	4	1
P4628	4402	4402	12	1626	1
P4628-1	4402	12	4402	1	1626
P4629	8	8	8	1	1
P4629-1	8	8	8	1	1
P463	229446	164323	24960	9175	69
P463-1	229446	24960	164323	69	9175
P4634	349	342	11	138	2
P4634-1	349	11	342	2	138
P4646	80	80	72	2	1
P4646-1	80	72	80	1	2
P4647	1491	1483	422	89	4
P4647-1	1491	422	1483	4	89
P466	17458	15450	12937	147	38
P466-1	17458	12937	15450	38	147
P4661	2098	2095	2087	3	3
P4661-1	2098	2087	2095	3	3
P467	3306	3300	267	2328	4
P467-1	3306	267	3300	4	2328
P4675	139	104	82	11	10
P4675-1	139	82	104	10	11
P468	250	146	24	49	9
P468-1	250	24	146	9	49
P4685	42	42	42	1	1
P4685-1	42	42	42	1	1
P4688	52	52	30	6	1
P4688-1	52	30	52	1	6
P469	2007	1633	1651	28	12
P469-1	2007	1651	1633	12	28
P47	491775	109251	109461	76	76
P47-1	491775	109461	109251	76	76
P470	899	898	27	128	2
P470-1	899	27	898	2	128
P4701	151	151	151	1	1
P4701-1	151	151	151	1	1
P473	1	1	1	1	1
P473-1	1	1	1	1	1
P4731	2	2	2	1	1
P4731-1	2	2	2	1	1
P4732	3	3	3	1	1
P4732-1	3	3	3	1	1
P4733	38	35	31	4	2
P4733-1	38	31	35	2	4
P4743	185	182	46	40	2
P4743-1	185	46	182	2	40
P4745	40	39	34	2	2
P4745-1	40	34	39	2	2
P4755	7	7	7	1	1
P4755-1	7	7	7	1	1
P4765	3	3	3	1	1
P4765-1	3	3	3	1	1
P4770	43	43	35	3	1
P4770-1	43	35	43	1	3
P4774	21	19	8	5	2
P4774-1	21	8	19	2	5
P4777	21	14	20	2	4
P4777-1	21	20	14	4	2
P4788	6	5	3	4	2
P4788-1	6	3	5	2	4
P479	6766	6265	92	2700	9
P479-1	6766	92	6265	9	2700
P4791	441	281	336	7	11
P4791-1	441	336	281	11	7
P4792	2121	2097	2117	2	8
P4792-1	2121	2117	2097	8	2
P4794	1893	1891	17	286	2
P4794-1	1893	17	1891	2	286
P4805	31	29	2	28	2
P4805-1	31	2	29	2	28
P4809	2	2	1	2	1
P4809-1	2	1	2	1	2
P4810	714	116	60	113	17
P4810-1	714	60	116	17	113
P4822	1	1	1	1	1
P4822-1	1	1	1	1	1
P4828	1	1	1	1	1
P4828-1	1	1	1	1	1
P483	1147	1117	347	208	9
P483-1	1147	347	1117	9	208
P4837	2	2	2	1	1
P4837-1	2	2	2	1	1
P4843	30	30	30	1	1
P4843-1	30	30	30	1	1
P4844	40	15	24	5	8
P4844-1	40	24	15	8	5
P4845	8	8	8	1	1
P4845-1	8	8	8	1	1
P485	16483	15885	1944	1941	9
P485-1	16483	1944	15885	9	1941
P4850	1	1	1	1	1
P4850-1	1	1	1	1	1
P4854	4	4	4	1	1
P4854-1	4	4	4	1	1
P486	1	1	1	1	1
P486-1	1	1	1	1	1
P487	1	1	1	1	1
P487-1	1	1	1	1	1
P4873	1880	582	582	8	8
P4873-1	1880	582	582	8	8
P4875	262	98	98	8	8
P4875-1	262	98	98	8	8
P4878	2	2	2	1	1
P4878-1	2	2	2	1	1
P488	6787	5596	6211	17	30
P488-1	6787	6211	5596	30	17
P4882	3	1	3	1	3
P4882-1	3	3	1	3	1
P4884	116	115	28	45	2
P4884-1	116	28	115	2	45
P489	13	13	8	6	1
P489-1	13	8	13	1	6
P4900	1	1	1	1	1
P4900-1	1	1	1	1	1
P4908	35240	35228	1826	100	2
P4908-1	35240	1826	35228	2	100
P4913	627	621	230	40	3
P4913-1	627	230	621	3	40
P4915	356	80	82	10	10
P4915-1	356	82	80	10	10
P4934	23	13	16	2	2
P4934-1	23	16	13	2	2
P494	486	439	285	24	11
P494-1	486	285	439	11	24
P495	829100	811071	874	245747	14
P495-1	829100	874	811071	14	245747
P4952	1430	1396	5	1358	2
P4952-1	1430	5	1396	2	1358
P4954	1	1	1	1	1
P4954-1	1	1	1	1	1
P4967	3	3	3	1	1
P4967-1	3	3	3	1	1
P4968	5	4	5	1	2
P4968-1	5	5	4	2	1
P4969	105	90	104	2	3
P4969-1	105	104	90	3	2
P4970	1	1	1	1	1
P4970-1	1	1	1	1	1
P498	1	1	1	1	1
P498-1	1	1	1	1	1
P4988	5	5	4	2	1
P4988-1	5	4	5	1	2
P50	2628096	2052002	244129	6245	181
P50-1	2628096	244129	2052002	181	6245
P500	113	94	77	7	3
P500-1	113	77	94	3	7
P5000	2	2	2	1	1
P5000-1	2	2	2	1	1
P5004	18	15	17	2	2
P5004-1	18	17	15	2	2
P5008	58258	58007	18	26911	3
P5008-1	58258	18	58007	3	26911
P5009	9	7	5	3	2
P5009-1	9	5	7	2	3
P501	223	202	188	7	3
P501-1	223	188	202	3	7
P5012	17	15	7	9	2
P5012-1	17	7	15	2	9
P5021	2	2	2	1	1
P5021-1	2	2	2	1	1
P5023	18	16	5	6	2
P5023-1	18	5	16	2	6
P5024	2	2	2	1	1
P5024-1	2	2	2	1	1
P5025	3212	3211	259	234	2
P5025-1	3212	259	3211	2	234
P5026	4	4	4	1	1
P5026-1	4	4	4	1	1
P5028	4	4	2	3	1
P5028-1	4	2	4	1	3
P5030	606	130	427	8	8
P5030-1	606	427	130	8	8
P504	2270	2234	553	188	5
P504-1	2270	553	2234	5	188
P5047	2	2	2	1	1
P5047-1	2	2	2	1	1
P505	1098	1086	431	17	4
P505-1	1098	431	1086	4	17
P5052	5	4	5	1	2
P5052-1	5	5	4	2	1
P5053	1374	1374	231	77	1
P5053-1	1374	231	1374	1	77
P5054	2	2	2	1	1
P5054-1	2	2	2	1	1
P5056	14	14	13	2	1
P5056-1	14	13	14	1	2
P5059	169	167	92	28	2
P5059-1	169	92	167	2	28
P5068	1	1	1	1	1
P5068-1	1	1	1	1	1
P5070	1	1	1	1	1
P5070-1	1	1	1	1	1
P5072	29	7	28	2	21
P5072-1	29	28	7	21	2
P5082	1	1	1	1	1
P5082-1	1	1	1	1	1
P509	59567	58294	1052	8069	6
P509-1	59567	1052	58294	6	8069
P5095	6	4	4	2	2
P5095-1	6	4	4	2	2
P5096	313	101	185	21	16
P5096-1	313	185	101	16	21
P5099	1	1	1	1	1
P5099-1	1	1	1	1	1
P51	2	2	2	1	1
P51-1	2	2	2	1	1
P5101	2	2	2	1	1
P5101-1	2	2	2	1	1
P5102	1	1	1	1	1
P5102-1	1	1	1	1	1
P5105	1496	1493	7	398	2
P5105-1	1496	7	1493	2	398
P5108	5	5	5	1	1
P5108-1	5	5	5	1	1
P5109	36	13	8	12	6
P5109-1	36	8	13	6	12
P511	1905	1845	105	652	3
P511-1	1905	105	1845	3	652
P5110	61	8	13	8	10
P5110-1	61	13	8	10	8
P512	59158	54861	558	11002	6
P512-1	59158	558	54861	6	11002
P5125	638	638	638	1	1
P5125-1	638	638	638	1	1
P5126	10	9	8	3	2
P5126-1	10	8	9	2	3
P5130	9203	9111	1787	478	10
P5130-1	9203	1787	9111	10	478
P5131	58	33	32	4	6
P5131-1	58	32	33	6	4
P5132	65	32	41	6	8
P5132-1	65	41	32	8	6
P5133	19	19	19	1	1
P5133-1	19	19	19	1	1
P5134	20	20	20	1	1
P5134-1	20	20	20	1	1
P5135	21	20	17	5	2
P5135-1	21	17	20	2	5
P5136	12	12	12	1	1
P5136-1	12	12	12	1	1
P5138	58690	58689	4294	261	2
P5138-1	58690	4294	58689	2	261
P514	29	21	21	3	3
P514-1	29	21	21	3	3
P515	28	28	6	12	1
P515-1	28	6	28	1	12
P5150	153	153	5	62	1
P5150-1	153	5	153	1	62
P5152	122	122	5	46	1
P5152-1	122	5	122	1	46
P516	7007	6651	1076	3581	5
P516-1	7007	1076	6651	5	3581
P5166	47020	46714	1496	5124	3
P5166-1	47020	1496	46714	3	5124
P517	193	104	4	104	4
P517-1	193	4	104	4	104
P518	121	92	111	3	12
P518-1	121	111	92	12	3
P5196	69	61	5	57	3
P5196-1	69	5	61	3	57
P520	3644	1737	756	163	16
P520-1	3644	756	1737	16	163
P5201	28	26	5	13	2
P5201-1	28	5	26	2	13
P5202	18	17	18	1	2
P5202-1	18	18	17	2	1
P5203	1	1	1	1	1
P5203-1	1	1	1	1	1
P5206	22	5	22	1	12
P5206-1	22	22	5	12	1
P521	206	20	155	4	70
P521-1	206	155	20	70	4
P522	465	462	21	362	2
P522-1	465	21	462	2	362
P523	87	87	51	7	1
P523-1	87	51	87	1	7
P5236	24729	10234	1320	5102	9
P5236-1	24729	1320	10234	9	5102
P524	76	76	44	5	1
P524-1	76	44	76	1	5
P5248	1	1	1	1	1
P5248-1	1	1	1	1	1
P5249	186	179	99	26	3
P5249-1	186	99	179	3	26
P527	1134965	460194	339155	12798	484
P527-1	1134965	339155	460194	484	12798
P5277	2152	2152	9	1135	1
P5277-1	2152	9	2152	1	1135
P5278	35	34	35	1	2
P5278-1	35	35	34	2	1
P528	207	132	207	1	6
P528-1	207	207	132	6	1
P5280	2188	2177	201	124	3
P5280-1	2188	201	2177	3	124
P5282	2	2	2	1	1
P5282-1	2	2	2	1	1
P5286	7	6	5	3	2
P5286-1	7	5	6	2	3
P53	28734	28306	3652	727	4
P53-1	28734	3652	28306	4	727
P530	6136	260	260	195	195
P530-1	6136	260	260	195	195
P5304	3	3	3	1	1
P5304-1	3	3	3	1	1
P5307	1	1	1	1	1
P5307-1	1	1	1	1	1
P531	13	3	13	1	9
P531-1	13	13	3	9	1
P532	852	846	138	601	3
P532-1	852	138	846	3	601
P5326	12	12	4	9	1
P5326-1	12	4	12	1	9
P5328	24	24	15	5	1
P5328-1	24	15	24	1	5
P533	600	471	443	24	95
P533-1	600	443	471	95	24
P5330	30	29	6	14	2
P5330-1	30	6	29	2	14
P5338	14	14	14	1	1
P5338-1	14	14	14	1	1
P5339	7	7	7	1	1
P5339-1	7	7	7	1	1
P534	640	639	26	451	2
P534-1	640	26	639	2	451
P5353	64	32	17	14	3
P5353-1	64	17	32	3	14
P536	9	9	9	1	1
P536-1	9	9	9	1	1
P5361	14	13	14	1	2
P5361-1	14	14	13	2	1
P537	8	6	5	3	3
P537-1	8	5	6	3	3
P538	10	10	1	10	1
P538-1	10	1	10	1	10
P5386	4	4	4	1	1
P5386-1	4	4	4	1	1
P5389	1117	1117	6	1045	1
P5389-1	1117	6	1117	1	1045
P54	1124886	326612	29351	1966	32
P54-1	1124886	29351	326612	32	1966
P5400	83	83	83	1	1
P5400-1	83	83	83	1	1
P541	7146	6973	1055	1016	5
P541-1	7146	1055	6973	5	1016
P542	274	240	205	10	5
P542-1	274	205	240	5	10
P5422	14	14	6	7	1
P5422-1	14	6	14	1	7
P543	75	50	75	1	3
P543-1	75	75	50	3	1
P5438	3	3	3	1	1
P5438-1	3	3	3	1	1
P5439	1	1	1	1	1
P5439-1	1	1	1	1	1
P5441	1	1	1	1	1
P5441-1	1	1	1	1	1
P5442	1	1	1	1	1
P5442-1	1	1	1	1	1
P5444	43	43	42	2	1
P5444-1	43	42	43	1	2
P5446	39	39	1	39	1
P5446-1	39	1	39	1	39
P545	52	38	52	1	7
P545-1	52	52	38	7	1
P546	36	36	8	15	1
P546-1	36	8	36	1	15
P5460	116	41	36	17	10
P5460-1	116	36	41	10	17
P547	3878	3413	2936	190	23
P547-1	3878	2936	3413	23	190
P5475	50	38	38	3	3
P5475-1	50	38	38	3	3
P5476	2	2	2	1	1
P5476-1	2	2	2	1	1
P548	2	2	2	1	1
P548-1	2	2	2	1	1
P550	43	37	23	8	3
P550-1	43	23	37	3	8
P551	67218	59945	14003	1829	18
P551-1	67218	14003	59945	18	1829
P5510	785	782	785	1	2
P5510-1	785	785	782	2	1
P5514	2	2	2	1	1
P5514-1	2	2	2	1	1
P552	1259	1143	7	913	3
P552-1	1259	7	1143	3	913
P5522	67	67	7	34	1
P5522-1	67	7	67	1	34
P5523	20	8	20	1	4
P5523-1	20	20	8	4	1
P553	1006	768	198	159	32
P553-1	1006	198	768	32	159
P5537	12	9	8	2	4
P5537-1	12	8	9	4	2
P556	4660	4646	11	1535	2
P556-1	4660	11	4646	2	1535
P559	42798	20557	18079	274	9
P559-1	42798	18079	20557	9	274
P560	28	25	24	3	2
P560-1	28	24	25	2	3
P561	1	1	1	1	1
P561-1	1	1	1	1	1
P562	309	307	237	7	2
P562-1	309	237	307	2	7
P565	8	6	6	3	3
P565-1	8	6	6	3	3
P566	78761	78761	72760	9	1
P566-1	78761	72760	78761	1	9
P567	182	157	159	3	3
P567-1	182	159	157	3	3
P568	177	153	156	3	3
P568-1	177	156	153	3	3
P57	221674	209088	45485	675	41
P57-1	221674	45485	209088	41	675
P579	6277	5528	14	3840	5
P579-1	6277	14	5528	5	3840
P58	129207	101840	37180	275	26
P58-1	129207	37180	101840	26	275
P588	314	312	14	156	2
P588-1	314	14	312	2	156
P589	249	248	33	29	2
P589-1	249	33	248	2	29
P59	40044	39955	88	1860	22
P59-1	40044	88	39955	22	1860
P594	19	19	19	1	1
P594-1	19	19	19	1	1
P598	6079	4423	3582	64	12
P598-1	6079	3582	4423	12	64
P6	17960	17499	17173	13	25
P6-1	17960	17173	17499	25	13
P607	143950	117803	4216	42446	45
P607-1	143950	4216	117803	45	42446
P608	6411	4420	1313	419	28
P608-1	6411	1313	4420	28	419
P609	26167	16768	7442	96	8
P609-1	26167	7442	16768	8	96
P61	71625	62081	3430	16536	78
P61-1	71625	3430	62081	78	16536
P610	3641	3631	2652	11	3
P610-1	3641	2652	3631	3	11
P611	12413	12136	312	4413	4
P611-1	12413	312	12136	4	4413
P612	283	258	152	16	4
P612-1	283	152	258	4	16
P617	1	1	1	1	1
P617-1	1	1	1	1	1
P618	797	475	144	104	6
P618-1	797	144	475	6	104
P624	226	180	22	46	4
P624-1	226	22	180	4	46
P625	6988	6949	6941	11	2
P625-1	6988	6941	6949	2	11
P629	13262	11588	6602	84	65
P629-1	13262	6602	11588	65	84
P631	799	784	307	77	3
P631-1	799	307	784	3	77
P634	167	154	165	2	5
P634-1	167	165	154	5	2
P636	2868	854	31	691	6
P636-1	2868	31	854	6	691
P641	1000276	989209	934	383400	33
P641-1	1000276	934	989209	33	383400
P642	3219	2939	1504	166	4
P642-1	3219	1504	2939	4	166
P647	11166	11166	172	317	1
P647-1	11166	172	11166	1	317
P65	46331	46299	354	16471	8
P65-1	46331	354	46299	8	16471
P652	1105	1105	1105	1	1
P652-1	1105	1105	1105	1	1
P654	26	15	17	5	5
P654-1	26	17	15	5	5
P655	6076	5929	1477	1072	9
P655-1	6076	1477	5929	9	1072
P657	60	60	58	2	1
P657-1	60	58	60	1	2
P658	3974	915	3572	9	43
P658-1	3974	3572	915	43	9
P659	2	2	2	1	1
P659-1	2	2	2	1	1
P66	414	393	318	10	6
P66-1	414	318	393	6	10
P660	3	3	3	1	1
P660-1	3	3	3	1	1
P664	14119	13497	1602	2629	11
P664-1	14119	1602	13497	11	2629
P669	67225	64748	21937	560	12
P669-1	67225	21937	64748	12	560
P670	1	1	1	1	1
P670-1	1	1	1	1	1
P674	21889	5903	8955	263	157
P674-1	21889	8955	5903	157	263
P675	23	23	23	1	1
P675-1	23	23	23	1	1
P676	13326	11406	4614	297	14
P676-1	13326	4614	11406	14	297
P680	941100	310277	6214	48637	45
P680-1	941100	6214	310277	45	48637
P681	611002	240136	2212	120351	45
P681-1	611002	2212	240136	45	120351
P682	938983	306079	15212	35417	214
P682-1	938983	15212	306079	214	35417
P684	291738	84551	84150	424	78
P684-1	291738	84150	84551	78	424
P688	528146	517330	518059	172	35
P688-1	528146	518059	517330	35	172
P689	3986	1163	307	686	11
P689-1	3986	307	1163	11	686
P69	866105	694060	30420	14081	11
P69-1	866105	30420	694060	11	14081
P690	1238	1170	140	137	6
P690-1	1238	140	1170	6	137
P693	62	60	7	51	2
P693-1	62	7	60	2	51
P694	352	308	348	2	6
P694-1	352	348	308	6	2
P702	531134	521065	520204	35	172
P702-1	531134	520204	521065	172	35
P703	1423139	1422303	858	206362	4
P703-1	1423139	858	1422303	4	206362
P704	19	19	19	1	1
P704-1	19	19	19	1	1
P705	19	19	19	1	1
P705-1	19	19	19	1	1
P706	20599	19945	5801	941	16
P706-1	20599	5801	19945	16	941
P707	17	17	11	3	1
P707-1	17	11	17	1	3
P708	51682	51617	2313	1341	3
P708-1	51682	2313	51617	3	1341
P710	104186	29802	33201	989	1214
P710-1	104186	33201	29802	1214	989
P720	384	348	18	148	2
P720-1	384	18	348	2	148
P724	9	9	9	1	1
P724-1	9	9	9	1	1
P725	18815	3175	7385	119	199
P725-1	18815	7385	3175	199	119
P726	16507	2276	1580	988	58
P726-1	16507	1580	2276	58	988
P734	931470	928171	138192	5994	10
P734-1	931470	138192	928171	10	5994
P735	2766672	2707833	29589	52489	26
P735-1	2766672	29589	2707833	26	52489
P736	2818	2788	773	209	6
P736-1	2818	773	2788	6	209
P737	8082	3908	4042	59	57
P737-1	8082	4042	3908	57	59
P739	1950	1826	280	284	9
P739-1	1950	280	1826	9	284
P740	28074	27947	5471	1281	6
P740-1	28074	5471	27947	6	1281
P741	2981	2136	12	1845	3
P741-1	2981	12	2136	3	1845
P742	36	35	35	2	2
P742-1	36	35	35	2	2
P744	165	165	25	68	1
P744-1	165	25	165	1	68
P747	10706	5199	9121	121	56
P747-1	10706	9121	5199	56	121
P748	799	788	270	135	4
P748-1	799	270	788	4	135
P749	73608	68290	15629	833	49
P749-1	73608	15629	68290	49	833
P750	41951	41134	2422	2111	10
P750-1	41951	2422	41134	10	2111
P751	742	278	512	229	85
P751-1	742	512	278	85	229
P756	306	32	306	1	36
P756-1	306	306	32	36	1
P765	1569	1543	16	667	3
P765-1	1569	16	1543	3	667
P767	4861	1360	2247	81	402
P767-1	4861	2247	1360	402	81
P768	3271	3253	194	174	3
P768-1	3271	194	3253	3	174
P769	1842	99	121	44	42
P769-1	1842	121	99	42	44
P770	583	569	198	78	2
P770-1	583	198	569	2	78
P78	325	288	292	5	8
P78-1	325	292	288	8	5
P780	7735	999	926	485	81
P780-1	7735	926	999	81	485
P783	952	952	6	708	1
P783-1	952	6	952	1	708
P784	796	795	11	517	2
P784-1	796	11	795	2	517
P785	857	855	9	322	2
P785-1	857	9	855	2	322
P786	630	630	5	452	1
P786-1	630	5	630	1	452
P787	691	691	21	283	1
P787-1	691	21	691	1	283
P788	916	915	3	586	2
P788-1	916	3	915	2	586
P789	586	583	8	192	2
P789-1	586	8	583	2	192
P790	378	208	96	87	18
P790-1	378	96	208	18	87
P792	1	1	1	1	1
P792-1	1	1	1	1	1
P793	56031	48985	3787	8776	87
P793-1	56031	3787	48985	87	8776
P795	607	604	21	237	3
P795-1	607	21	604	3	237
P797	424	404	294	11	3
P797-1	424	294	404	3	11
P798	5	5	5	1	1
P798-1	5	5	5	1	1
P800	41951	23750	39568	188	75
P800-1	41951	39568	23750	75	188
P802	13737	6684	11179	10	222
P802-1	13737	11179	6684	222	10
P803	1470	1378	164	839	4
P803-1	1470	164	1378	4	839
P805	451	388	373	21	6
P805-1	451	373	388	6	21
P807	398	319	297	5	4
P807-1	398	297	319	4	5
P809	1	1	1	1	1
P809-1	1	1	1	1	1
P81	58601	48756	5794	241	21
P81-1	58601	5794	48756	21	241
P811	32	18	21	7	3
P811-1	32	21	18	3	7
P812	341	257	136	17	6
P812-1	341	136	257	6	17
P814	19494	19420	7	6812	3
P814-1	19494	7	19420	3	6812
P816	5650	3722	2725	12	6
P816-1	5650	2725	3722	6	12
P817	3	3	2	2	1
P817-1	3	2	3	1	2
P822	337	335	295	5	2
P822-1	337	295	335	2	5
P823	646	430	427	26	24
P823-1	646	427	430	24	26
P825	9468	9228	1836	1059	11
P825-1	9468	1836	9228	11	1059
P826	2942	2863	33	284	4
P826-1	2942	33	2863	4	284
P828	2714	2430	2066	272	20
P828-1	2714	2066	2430	20	272
P831	210	186	105	11	6
P831-1	210	105	186	6	11
P832	499	101	247	31	19
P832-1	499	247	101	19	31
P833	1092	900	900	7	7
P833-1	1092	900	900	7	7
P834	112	74	101	3	15
P834-1	112	101	74	15	3
P835	5	5	5	1	1
P835-1	5	5	5	1	1
P837	1443	1247	552	28	18
P837-1	1443	552	1247	18	28
P839	4	4	4	1	1
P839-1	4	4	4	1	1
P84	37124	34620	12162	227	13
P84-1	37124	12162	34620	13	227
P840	33334	27056	3203	3148	53
P840-1	33334	3203	27056	53	3148
P841	1548	1474	405	32	5
P841-1	1548	405	1474	5	32
P85	637	618	428	55	3
P85-1	637	428	618	3	55
P852	3642	3637	8	1208	2
P852-1	3642	8	3637	2	1208
P853	1431	1430	7	733	2
P853-1	1431	7	1430	2	733
P856	42	42	42	1	1
P856-1	42	42	42	1	1
P859	60539	59626	1179	57072	22
P859-1	60539	1179	59626	22	57072
P86	111421	106514	17519	1276	21
P86-1	111421	17519	106514	21	1276
P868	32	19	30	2	8
P868-1	32	30	19	8	2
P87	3865	3438	1930	89	5
P87-1	3865	1930	3438	5	89
P870	5039	3497	161	1922	31
P870-1	5039	161	3497	31	1922
P872	407	398	236	22	3
P872-1	407	236	398	3	22
P873	16	15	2	15	2
P873-1	16	2	15	2	15
P878	162	70	105	6	11
P878-1	162	105	70	11	6
P879	10	9	10	1	2
P879-1	10	10	9	2	1
P88	2263	2157	1516	79	6
P88-1	2263	1516	2157	6	79
P880	712	690	140	156	3
P880-1	712	140	690	3	156
P881	213	212	33	29	2
P881-1	213	33	212	2	29
P885	3828	3758	2614	204	3
P885-1	3828	2614	3758	3	204
P901	11	11	11	1	1
P901-1	11	11	11	1	1
P908	3040	3013	6	855	3
P908-1	3040	6	3013	3	855
P91	1195	1189	11	858	3
P91-1	1195	11	1189	3	858
P910	557765	556990	553594	8	6
P910-1	557765	553594	556990	6	8
P912	3607	2257	166	776	8
P912-1	3607	166	2257	8	776
P913	98	90	74	3	6
P913-1	98	74	90	6	3
P914	1746	1714	5	506	3
P914-1	1746	5	1714	3	506
P915	23154	16405	3285	1299	38
P915-1	23154	3285	16405	38	1299
P916	11	11	5	4	1
P916-1	11	5	11	1	4
P92	757	651	427	85	8
P92-1	757	427	651	8	85
P921	2663842	2301003	141660	51484	177
P921-1	2663842	141660	2301003	177	51484
P922	1	1	1	1	1
P922-1	1	1	1	1	1
P923	121	53	66	14	9
P923-1	121	66	53	9	14
P924	151	78	86	13	8
P924-1	151	86	78	8	13
P925	6	6	5	2	1
P925-1	6	5	6	1	2
P926	7	6	6	2	2
P926-1	7	6	6	2	2
P927	1857	1787	600	48	7
P927-1	1857	600	1787	7	48
P928	14	13	4	8	2
P928-1	14	4	13	2	8
P930	5624	3317	31	1957	4
P930-1	5624	31	3317	4	1957
P931	10510	10216	9108	78	6
P931-1	10510	9108	10216	6	78
P935	209	209	206	3	1
P935-1	209	206	209	1	3
P937	229743	190850	13254	19912	20
P937-1	229743	13254	190850	20	19912
P94	54	54	49	3	1
P94-1	54	49	54	1	3
P941	2007	1675	1791	9	10
P941-1	2007	1791	1675	10	9
P942	298	215	283	2	18
P942-1	298	283	215	18	2
P943	149	139	86	19	5
P943-1	149	86	139	5	19
P944	645	645	6	570	1
P944-1	645	6	645	1	570
P945	5188	4980	367	1653	4
P945-1	5188	367	4980	4	1653
P946	2	2	2	1	1
P946-1	2	2	2	1	1
P948	52	52	50	2	1
P948-1	52	50	52	1	2
P953	6	6	6	1	1
P953-1	6	6	6	1	1
P965	1	1	1	1	1
P965-1	1	1	1	1	1
P967	79	19	78	2	25
P967-1	79	78	19	25	2
P969	652	648	547	10	2
