index	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	CLUSTER	TABLE	ROW	COL1	COL2	NAME_COL1	NAME_COL2	ENTITY_COL1	PREDICATE	ENTITY_COL2	origin	VALIDATION
46448	39128	8	11	6	1.8333333333333333	18	-1	1	10	10	1.0	1	8	0.125	10	8	0.005804152832199864	0.00014053067650995888	0.003491966138713623	0.0402439974866789	1	1	1.0	0	17	0	1	0.0	0.3157894736842105	0.3157894736842105	0	0.0	0	0.0	0	0.0	1	2	0	1	0	0	-1	1	0	0	23659	10	0	3786	62504	62504	3663	731	62503	21035	178	89	178	76423	0.004231043498930354	0.0023291417505201316	0.002847863302561477	1	9586	179	14	707647.8	2	-1	1	protag_article@3	2__parti@3	https://en.wikipedia.org/wiki/Slough_(UK_Parliament_constituency) :Q989007	P102 :member of political party@en	https://en.wikipedia.org/wiki/Conservative_Party_(UK) :Q9626	t	0
46516	39036	21	7	6	1.1666666666666667	10	-1	3	1	1	1.0	1	1	1.0	1	1	0.005804152832199864	0.00014053067650995888	0.003491966138713623	0.0402439974866789	1	1	1.0	0	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	0	0	0	0	-1	1	0	0	23659	10	0	0	93731	93731	8590	51	93723	11241	94	32	94	635525	0.002846721821901966	0.0001479092089217576	0.001002955517855809	1	81277	94	0	912394.21	14	-1	3	protag_article@3	vote@1	https://en.wikipedia.org/wiki/Bristol_City_Council_election,_1990 :Q4968854	P102 :member of political party@en	https://en.wikipedia.org/wiki/Swing_(politics) :Q7658517	t	0
46520	3196757	31	6	6	1.0	14	-1	2	4	4	1.0	1	4	0.25	4	4	0.00013565993655631871	0.00012222717838820794	8.079353031788831e-05	1.5128337369006624	1	1	1.0	0	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	-1	1	0	0	-1	1	0	0	30	17	0	0	258342	258342	9774	20178	258318	72042	1	1	1	635525	1.3880791760362012e-05	1.5735022225718894e-06	3.871197516239673e-06	1	81277	2402	0	277252.31	2	-1	2	protag_article@3	candid@3	https://en.wikipedia.org/wiki/Results_of_the_New_South_Wales_state_election,_1935_(A-K) :Q28429580	P488-1 :chairperson@en	https://en.wikipedia.org/wiki/John_Ness :Q6250275	t	0
46319	92674375	1	4	5	0.8	24	1	0	4	4	1.0	4	4	1.0	4	4	2.0400318908968228e-05	0.021606187438566973	0.011907445017276566	1.814510787765004	1	1	1.0	11	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	1	1	0	0	33	383400	40	1	47	56	21	52	56	55	2	2	2	56	0.03636363636363636	0.03571428571428571	0.03571428571428571	1	8	25	31444	744570.1	2	1	0	event@3	name@3	https://en.wikipedia.org/wiki/Pole_vault :Q185027	P641-1 :sport@en	https://en.wikipedia.org/wiki/Germ%C3%A1n_Chiaraviglio :Q3030014	t	1
39965	0	1	13	4	3.25	14	-1	1	12	12	1.0	1	12	0.08333333333333333	12	12	1.4109856547316356e-05	9.603876043119198e-05	5.3271113624952145e-05	1.8028299747465295	1	1	1.0	0	18	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	4	176	0	0	42162	42162	5270	29140	42160	41388	1	1	1	69576	2.4161592732192905e-05	1.4372772220305852e-05	2.3719165085388994e-05	1	7040	13150	22	847942.1	1	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Daniel_Sunjata :Q648565	P2515-1 :costume designer@en	https://en.wikipedia.org/wiki/Bad_Company_(2002_film) :Q798673	t	0
40194	0	1	500	9	55.5555555556	4989	7	5	419	419	1	4	346	0.0115606936	419	352	0.0005239649	0.0005276562	0.0003387567	1.5576260699	1	1	1	10	9	0	0	0	0	0	1	0.002	1	0.0023866348	1	0.0028409091	0	0	1	1	0	0	1	1	0	0	49	39	1	0	1781	1781	12	1349	1781	1410	2	2	2	1923	0.0014184397	0.0010400416	0.0011229646	1	4	939	59090	16863.1	186	7	5	4__parti@3	winner@3	https://en.wikipedia.org/wiki/Conservative_Party_(UK) :Q9626	P112 :founded by@en	https://en.wikipedia.org/wiki/Orlando_Bridgeman,_3rd_Earl_of_Bradford :Q7103052	f	0
46482	39257	2	39	6	6.5	69	2	3	15	15	1.0	15	15	1.0	15	15	0.042826341433453964	0.0037944374751848905	0.023398684907029288	0.16216456139571284	1	1	1.0	11	88	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	0	1	1	1	0	0	22677	6	0	2245	413	413	368	75	413	369	4	4	3	704	0.01084010840108401	0.004261363636363636	0.009685230024213076	1	32	379	7761	739295.2	17	2	3	athlet@3	nation@3	https://en.wikipedia.org/wiki/Jung_Soon-Ok_(athlete) :Q626611	P19 :place of birth@en	https://en.wikipedia.org/wiki/South_Korea :Q884	t	0
40033	0	1	21	7	3.0	87	0	1	9	9	1.0	3	5	0.6	9	5	9.057828963114695e-05	0.0002299295044482961	0.00012849349731122535	1.789425218082294	1	1	1.0	9	9	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	0	0	0	0	1	1	1	1	11	163	0	0	18244	18566	1412	6019	18603	6125	11	10	11	22337	0.0016326530612244899	0.0004924564623718494	0.000591302478094931	1	410	17001	594	119793.1	19	0	1	counti@3	locat@3	https://en.wikipedia.org/wiki/Uintah_County,_Utah :Q484559	P177-1 :crosses@en	https://en.wikipedia.org/wiki/Naples,_Utah :Q482396	t	0
46534	93856224	1	83	5	16.6	82	-1	0	82	82	1.0	1	1	1.0	82	1	1.9526643580961025e-05	1.88932289681558e-05	1.116610158216874e-05	1.6920165761635724	1	1	1.0	0	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	0	1	0	0	-1	1	0	0	9	10	0	1	215	215	4	1	215	4	34	1	34	219	0.25	0.1552511415525114	0.15813953488372093	1	4	34	60448	166923.1	61	-1	0	protag_article@3	school@3	https://en.wikipedia.org/wiki/Cleveland_State_Vikings_men%27s_tennis :Q28407261	P1268 :represents@en	https://en.wikipedia.org/wiki/Cleveland_State_University :Q1100801	t	1
46435	85340256	28	274	4	68.5	1696	2	1	350	243	1.440329218106996	161	105	1.5333333333333334	362	254	3.293755986587161e-05	0.20556027510113994	0.1123884671026946	1.8290157380054834	1	1	1.0	19	9	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	0	1	11	0	1	1	0	0	70	846719	0	1	4234	2678	1804	407	4335	2886	11	9	6	3276	0.0031185031185031187	0.0018315018315018315	0.0025374855824682814	1	51	1425	4855	947217.28	132	2	1	detail@3	locat@3	https://en.wikipedia.org/wiki/2006_Riga_summit :Q3122077	P17-1 :country@en	https://en.wikipedia.org/wiki/Riga :Q1773	t	0
46388	13274337	2	15	4	3.75	84	-1	3	13	13	1.0	1	13	0.07692307692307693	13	13	0.0037944374751848905	0.042826341433453964	0.023398684907029288	1.8302883945664972	1	1	1.0	0	23	0	0	0.0	0.14285714285714285	0.14285714285714285	0	0.0	0	0.0	0	0.0	1	2	0	1	0	0	-1	1	0	0	6	22677	0	1	193719	193719	9068	67846	193710	157006	2	2	2	496578	1.273836668662344e-05	4.027564652481584e-06	1.0324712198647464e-05	1	51229	16409	4	290325.2	2	-1	3	protag_article@3	player@3	https://en.wikipedia.org/wiki/2008%E2%80%9309_Persepolis_F.C._season :Q4612853	P19-1 :place of birth@en	https://en.wikipedia.org/wiki/Pejman_Nouri :Q7161010	t	0
46255	39145	1	10	4	2.5	28	-1	1	10	10	1.0	1	10	0.1	10	10	7.625001425182879e-05	2.9115230305840095e-05	4.999746977090481e-05	0.58233407488919	1	1	1.0	0	152	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	11	-1	1	0	0	57	217	0	0	40671	40671	1120	3357	40671	17652	37	10	37	45102	0.0005665080444142307	0.0008203627333599397	0.000909739126158688	1	4471	8812	35	627291.1	2	-1	1	protag_article@3	rider@3	https://en.wikipedia.org/wiki/1986_Li%C3%A8ge%E2%80%93Bastogne%E2%80%93Li%C3%A8ge :Q3832114	P2522-1 :victory@en	https://en.wikipedia.org/wiki/Adri_van_der_Poel :Q376580	t	0
39957	0	1	20	11	1.8181818181818181	23	-1	1	17	17	1.0	1	17	0.058823529411764705	17	17	0.0010190112188212031	9.17359094407565e-05	0.0005557337806630762	0.16507168114074583	1	1	1.0	0	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	263	2	1	0	91393	91393	5417	10675	91337	81165	1	1	1	110750	1.2320581531448285e-05	9.029345372460497e-06	1.0948465572550008e-05	1	9526	1939	15	893723.1	13	-1	1	protag_article@3	team@3	https://en.wikipedia.org/wiki/2016%E2%80%9317_Southern_Combination_Football_League :Q24910048	P3450 :sports season of league or competition@en	https://en.wikipedia.org/wiki/Hassocks_FC :Q5680100	t	0
46500	31569753	2	48	4	12.0	38	-1	1	32	32	1.0	1	32	0.03125	32	32	0.0005187447260042778	0.0008642396344647269	0.0004993913938950542	1.7305857590456286	1	1	1.0	0	16	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	0	1	0	0	-1	1	0	0	188	75	0	0	334884	334884	14832	75404	334872	329623	128	125	122	459040	0.0003792211101773845	0.0002657720460090624	0.00038223560046823864	1	23472	111464	6	622793.2	13	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Judi_Dench_filmography :Q17088218	P800 :notable work@en	https://en.wikipedia.org/wiki/Court_Martial_(TV_series) :Q5178253	t	0
39908	0	103	23	4	5.75	61	-1	3	4	4	1.0	1	4	0.25	4	4	0.000612271669867449	0.004922701793773395	0.00347731211840696	1.4156629103597989	1	1	1.0	0	41	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	10	-1	1	0	0	21	3903	0	0	193719	193719	9068	67846	193710	157006	2	2	2	496578	1.273836668662344e-05	4.027564652481584e-06	1.0324712198647464e-05	1	51229	16409	4	539186.103	20	-1	3	protag_article@3	player@3	https://en.wikipedia.org/wiki/List_of_Iranian_football_transfers_summer_2010 :Q6574456	P108-1 :employer@en	https://en.wikipedia.org/wiki/Mohammad_Savari :Q6892406	t	0
47110	0	1	2517	11	228.8181818182	10048	1	2	1378	1399	0.9849892781	401	139	2.8848920863	1362	714	0.0014915822	0.0003413668	0.0008762414	0.3895807755	1	1	1	9	9	0	0	0	0	0	150	0.0595947557	156	0.1145374449	40	0.056022409	0	0	1	1	0	0	1	1	0	0	833	49	1	0	1378	1399	401	139	1362	714	156	40	150	2517	0.056022409	0.0595947557	0.1145374449	1	1	300	999944	652132.1	699	1	2	develop@3	publish@3	https://en.wikipedia.org/wiki/Taito_Corporation :Q1054844	P749 :parent organization@en	https://en.wikipedia.org/wiki/505_Games :Q2068658	f	0
46426	86489769	31	20	11	1.8181818181818181	121	1	3	20	20	1.0	18	3	6.0	20	18	0.02123081283388868	0.003489655837009577	0.016206167947381615	0.21532887036218767	1	1	1.0	16	9	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	7	0	1	1	0	0	32274	104	0	0	254	220	231	30	255	232	1	1	1	220	0.004310344827586207	0.004545454545454545	0.00392156862745098	1	41	46	6075	880660.31	5	1	3	locat@3	state@3	https://en.wikipedia.org/wiki/Lamesa,_Texas :Q970422	P361 :part of@en	https://en.wikipedia.org/wiki/Texas :Q1439	t	1
46420	71800633	3	17	2	8.5	3	-1	1	3	3	1.0	1	3	0.3333333333333333	3	3	0.0005512017644397454	0.0018899563114283854	0.0012047366507678284	1.568771324607613	1	1	1.0	0	17	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	-1	0	0	-1	1	0	0	29	1629	0	0	1693	1693	184	1593	1693	1673	21	21	21	3350	0.012552301255230125	0.00626865671641791	0.012404016538688719	1	300	458	819	103519.3	2	-1	1	protag_article@3	film@3	https://en.wikipedia.org/wiki/Spike_Lee_filmography :Q7577206	P162-1 :producer@en	https://en.wikipedia.org/wiki/Spike_Lee_%26_Company:_Do_It_a_Cappella :Q48970008	t	0
46333	62056965	1	171	4	42.75	366	1	3	102	103	0.9902912621359223	100	99	1.0101010101010102	103	102	0.00011318463874333336	0.0005112311181834159	0.0002849855776941574	1.7938841758934976	1	1	1.0	9	9	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	0	0	0	1	1	0	0	4	109	0	0	26965	27140	1847	4452	27190	5211	2	1	2	49758	0.00019190174630589137	4.019454158125327e-05	7.35564545788893e-05	1	916	14168	250	542106.1	29	1	3	citi@3	venu@3	https://en.wikipedia.org/wiki/Montreal :Q340	P1383 :contains settlement@en	https://en.wikipedia.org/wiki/M%C3%A9tropolis_(concert_hall) :Q3333891	t	0
40196	0	2	49	6	8.1666666667	285	1	3	15	16	0.9375	9	16	0.5625	16	16	0.0007251724	0.0006509318	0.0012402468	0.5248405599	1	1	1	86	9	0	0	0	0	0	1	0.0204081633	1	0.0625	1	0.0625	0	0	1	0	1	0	1	1	0	0	1214	989	989	0	43	44	23	42	44	42	1	1	1	222	0.0238095238	0.0045045045	0.0227272727	1	4	10	62733	252492.2	43	1	3	countri_2@3	treati_name@3	https://en.wikipedia.org/wiki/United_Kingdom :Q145	P710-1 :participant@en	https://en.wikipedia.org/wiki/Dominican_Republic%E2%80%93United_Kingdom_Maritime_Boundary_Agreement :Q5290817	f	1
40187	0	1	19	4	4.75	56	0	1	17	15	1.1333333333	5	15	0.3333333333	17	17	3.29375598658716E-05	0.2055602751	0.1123884671	1.829015738	1	1	1	87	10	0	0	0	0	0	5	0.2631578947	7	0.4117647059	7	0.4117647059	0	0	1	1	1	0	1	1	0	0	70	846719	507864	0	61	59	8	56	62	59	11	11	11	83	0.186440678	0.1325301205	0.1774193548	1	5	13	44266	917961.1	8	0	1	in_servic@3	type@3	https://en.wikipedia.org/wiki/Germany :Q183	P17-1 :country@en	https://en.wikipedia.org/wiki/Fokker_DVII :Q165158	f	1
46239	70174940	13	16	11	1.4545454545454546	26	10	1	5	5	1.0	3	5	0.6	5	5	0.00018727230655834432	9.309010619916766e-05	0.000493951193017601	0.18846013030249037	1	1	1.0	9	10	0	0	0.0	0.3333333333333333	0.3333333333333333	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	1	0	679	78	2	0	1762	1736	403	1153	1762	1497	4	4	4	5295	0.0026720106880427524	0.0007554296506137865	0.0022701475595913734	1	379	545	644	351271.13	3	10	1	qualif_or_releg@3	team@3	https://en.wikipedia.org/wiki/2011%E2%80%9312_UEFA_Europa_League :Q211915	P1923 :participating teams@en	https://en.wikipedia.org/wiki/Ferencv%C3%A1rosi_TC_(football) :Q208396	t	1
39902	0	1	7	5	1.4	6	-1	1	6	6	1.0	1	1	1.0	6	1	1.4634061744120678e-06	1.2449873424102667e-06	8.213870033791504e-07	1.5157134667196375	1	1	1.0	0	10	0	0	0.0	0.35294117647058826	0.35294117647058826	0	0.0	0	0.0	0	0.0	1	2	0	1	0	0	-1	1	0	0	3	2	0	0	275641	275641	11357	1400	275637	52738	2	2	2	357761	3.792331904888316e-05	5.590324266759093e-06	7.255919923667723e-06	1	57878	1094	1	679071.1	4	-1	1	protag_article@3	2__parti@3	https://en.wikipedia.org/wiki/United_States_Senate_election_in_Kentucky,_2010 :Q3432091	P210-1 :party chief representative@en	https://en.wikipedia.org/wiki/Republican_Party_(United_States) :Q29468	t	0
46765	0	5	24	8	3	72	-1	1	24	24	1	1	24	0.0416666667	24	24	0.000505028	0.0006027923	0.0007527833	0.8007513804	1	1	1	0	9	0	0	0	0	0	1	0.0416666667	1	0.0416666667	1	0.0416666667	1	0	1	1	0	0	-1	1	0	0	219	413	2	0	445	445	19	115	445	445	16	16	16	477	0.0359550562	0.0335429769	0.0359550562	1	19	135	13545	703686.5	19	-1	1	protag_article@3	athlet@3	https://en.wikipedia.org/wiki/2011_World_Allround_Speed_Skating_Championships :Q951096	P1346 :winner@en	https://en.wikipedia.org/wiki/Luiza_Z%C5%82otkowska :Q258519	f	0
40069	0	1	235	6	39.166666666666664	680	2	1	222	222	1.0	13	193	0.06735751295336788	222	193	0.005861050937936332	0.005870857943493213	0.0034968230357770823	1.6789119390448537	1	1	1.0	11	11	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	0	0	60	60	0	0	2111	2112	164	1443	2111	1462	1	1	1	2208	0.0006839945280437756	0.0004528985507246377	0.0004737091425864519	1	42	1895	6010	729289.1	78	2	1	lga@3	suburb@3	https://en.wikipedia.org/wiki/City_of_Lake_Macquarie :Q606193	P1889 :different from@en	https://en.wikipedia.org/wiki/Floraville,_New_South_Wales :Q5460492	t	0
46252	39243	1	45	5	9.0	177	1	3	36	36	1.0	36	36	1.0	36	36	0.0006893735175640849	0.0040745159434608	0.002248957615252114	1.811735319433326	1	1	1.0	11	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	0	0	17	6453	151	0	3709	3740	751	1354	3744	1434	17	11	15	4947	0.007670850767085077	0.0030321406913280777	0.004540598290598291	1	76	1969	3262	518429.1	3	1	3	citi@3	venu@3	https://en.wikipedia.org/wiki/Bogot%C3%A1 :Q2841	P159-1 :headquarters location@en	https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_Park :Q3376660	t	0
46300	49146253	1	65	4	16.25	51	-1	1	51	51	1.0	1	51	0.0196078431372549	51	51	0.0009934780573601927	0.004566875674559261	0.0026388426461894173	1.7306358456628672	1	1	1.0	0	17	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	41	675	0	1	47754	47754	2257	31072	47745	47395	170	170	158	67435	0.0035868762527692796	0.0023429969600355896	0.003560582259922505	1	2570	17805	69	981061.1	5	-1	1	protag_article@3	film@3	https://en.wikipedia.org/wiki/Gordon_Jump :Q163235	P57-1 :director@en	https://en.wikipedia.org/wiki/Flareup_(film) :Q18636440	t	0
46459	39095	1	32	4	8.0	26	-1	1	26	26	1.0	1	26	0.038461538461538464	26	26	0.003094121174137515	0.05025823876926405	0.03171079996892062	1.5848934375203891	1	1	1.0	0	16	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	177	51484	0	0	334884	334884	14832	75404	334872	329623	3	3	3	459040	9.101306644257227e-06	6.535378180550715e-06	8.958646885974342e-06	1	23472	111464	6	247762.1	23	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Tommy_Flanagan_(actor) :Q134133	P921-1 :main subject@en	https://en.wikipedia.org/wiki/Smokin%27_Aces_2:_Assassins%27_Ball :Q1768087	t	0
47098	0	8	7	14	0.5	21	-1	0	7	7	1	1	3	0.3333333333	7	3	7.04837570869812E-05	0.0001339126	0.0001086969	1.2319818725	1	1	1	0	21	0	0	0	0	0	3	0.4285714286	3	0.4285714286	1	0.3333333333	1	0	1	-1	0	11	-1	1	0	0	200	327	1	0	7	7	1	3	7	3	3	1	3	7	0.3333333333	0.4285714286	0.4285714286	1	1	3	863246	354660.8	7	-1	0	protag_article@3	model@3	https://en.wikipedia.org/wiki/Business_jet :Q1062135	P1056-1 :product or material produced@en	https://en.wikipedia.org/wiki/Boeing_Business_Jet :Q737407	f	0
39988	0	1	56	7	8.0	421	5	1	43	43	1.0	7	43	0.16279069767441862	43	43	0.0004815916826807714	0.0026737959738332494	0.001600288061612501	1.6708216714052393	1	1	1.0	9	10	0	0	0.18181818181818182	0.0	0.18181818181818182	0	0.0	0	0.0	0	0.0	1	2	0	1	0	0	1	1	0	0	25	10308	0	0	39485	39099	10947	37454	39295	37910	16	16	16	63718	0.0004220522289633342	0.0002511064377412976	0.00040717648555795905	1	1999	6449	102	446076.1	7	5	1	citi_or_town@3	name_on_the_regist@3	https://en.wikipedia.org/wiki/Wisconsin_Dells,_Wisconsin :Q913413	P127-1 :owned by@en	https://en.wikipedia.org/wiki/Bowman_House_(Wisconsin_Dells,_Wisconsin) :Q4951327	t	0
46340	62301328	1	123	4	30.75	221	1	3	38	38	1.0	35	36	0.9722222222222222	38	36	0.0010319416136757098	0.0011364113410221714	0.0006224804028072341	1.8256178602526838	1	1	1.0	9	9	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	0	0	0	1	1	0	0	6	28	2	0	26965	27140	1847	4452	27190	5211	1	1	1	49758	0.00019190174630589137	2.0097270790626634e-05	3.677822728944465e-05	1	916	14168	250	81580.1	114	1	3	citi@3	venu@3	https://en.wikipedia.org/wiki/Brisbane :Q34932	P1376 :capital of@en	https://en.wikipedia.org/wiki/Brisbane_Festival_Hall :Q4968565	t	0
46282	89010811	1	101	7	14.428571428571429	876	2	3	76	76	1.0	24	9	2.6666666666666665	76	24	0.008633026176754391	0.008542731831604847	0.004768734858429962	1.7914042372272758	1	1	1.0	16	9	1	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	0	0	36	16	1	0	1521	1521	172	28	1492	180	22	1	4	1963	0.005555555555555556	0.0020376974019358125	0.014745308310991957	1	24	1275	10538	318701.1	91	2	3	class@3	type@3	https://en.wikipedia.org/wiki/Tribal_class_destroyer_(1936) :Q1577502	P156 :followed by@en	https://en.wikipedia.org/wiki/Destroyer :Q174736	t	0
46245	39063	21	6	6	1.0	15	1	2	2	2	1.0	2	2	1.0	2	2	0.0003484654045756736	0.008383875815089937	0.006259314186373735	1.339424027210726	1	1	1.0	10	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	0	0	28	18302	0	2	36919	40900	694	15046	40851	16288	13	5	13	357761	0.0003069744597249509	3.633710773393411e-05	0.0003182296639005165	1	57878	23879	1	342823.21	2	1	2	2__parti@3	candid@3	https://en.wikipedia.org/wiki/Conservative_Party_(UK) :Q9626	P39-1 :position held@en	https://en.wikipedia.org/wiki/William_Kingsmill_(politician) :Q8014028	t	0
46639	0	11	100	7	14.2857142857	207	4	3	46	46	1	6	7	0.8571428571	42	6	0.0049227018	0.0006122717	0.0034773121	0.1760761327	1	1	1	11	11	0	0	0	0	0	2	0.02	2	0.0476190476	1	0.1666666667	0	0	0	1	0	0	1	1	0	0	3903	21	0	4	53536	51689	265	154	48812	291	6036	64	5314	437000	0.2199312715	0.0121601831	0.1236581169	1	4370	6540	37	239681.11	77	4	3	discov**discov@3	discoveri**site@3	https://en.wikipedia.org/wiki/Spacewatch :Q213563	P108 :employer@en	https://en.wikipedia.org/wiki/Kitt_Peak_National_Observatory :Q592248	f	0
46334	39249	3	20	6	3.3333333333333335	60	-1	2	16	16	1.0	1	15	0.06666666666666667	16	15	0.12161208911540766	0.00650103995758481	0.07064224642631478	0.09202765039990465	1	1	1.0	0	9	0	0	0.0	0.05555555555555555	0.05555555555555555	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	48884	150	0	16	1493	1493	39	744	1493	1176	3	3	3	1934	0.002551020408163265	0.0015511892450879006	0.0020093770931011385	1	54	3	4627	768894.3	4	-1	2	protag_article@3	counti@3	https://en.wikipedia.org/wiki/March_2006_tornado_outbreak_sequence :Q6756770	P131 :located in the administrative territorial entity@en	https://en.wikipedia.org/wiki/Phelps_County,_Missouri :Q485631	t	0
46313	43980064	3	64	3	21.333333333333332	130	-1	0	33	33	1.0	1	33	0.030303030303030304	33	33	0.20556027510113994	3.293755986587161e-05	0.1123884671026946	0.0002930688594210919	1	1	1.0	0	21	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	0	0	5	-1	1	0	0	846719	70	1	0	20792	20792	1345	4571	20783	14829	148	29	148	36170	0.0019556274866815025	0.00409178877522809	0.0071212048308713855	1	4966	163	32	662835.3	27	-1	0	protag_article@3	team_1@3	https://en.wikipedia.org/wiki/2014%E2%80%9315_Slovak_Cup :Q18128154	P17 :country@en	https://en.wikipedia.org/wiki/%C5%A0K_Eldus_Mo%C4%8Denok :Q3594210	t	0
46281	20870804	7	15	4	3.75	90	3	1	15	15	1.0	15	4	3.75	15	15	0.02123081283388868	0.003489655837009577	0.016206167947381615	0.21532887036218767	1	1	1.0	23	53	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	1	1	0	0	32274	104	0	3	701874	398961	78977	233	640802	100984	138	2	46	496578	1.9805117642398797e-05	9.263398700707643e-05	0.00021535513309883553	1	51229	485435	4	217747.7	11	3	1	player@3	spancol@4	https://en.wikipedia.org/wiki/Nick_Barmby :Q285841	P361 :part of@en	https://en.wikipedia.org/wiki/England :Q21	t	0
40018	0	1	104	5	20.8	81	-1	1	27	27	1.0	1	26	0.038461538461538464	27	26	0.0003826479517839555	0.002326466347183985	0.0013263733522247583	1.7540056450031556	1	1	1.0	0	17	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	21	1276	0	1	16842	16842	748	10460	16839	16737	1	1	1	36416	5.9747864013861504e-05	2.7460456942003513e-05	5.938594928439931e-05	1	808	9831	276	983317.1	94	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/%C3%89va_Darlan :Q328511	P86-1 :composer@en	https://en.wikipedia.org/wiki/Fais_pas_ci,_fais_pas_%C3%A7a :Q3064592	t	0
46331	84669682	1	58	4	14.5	398	3	1	14	14	1.0	14	13	1.0769230769230769	14	14	0.008843494563271328	0.0011554574631727284	0.004891085809455048	0.23623741397852646	1	1	1.0	10	11	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	1	1	0	0	39785	11	0	0	549	548	353	265	547	362	4	2	4	2331	0.0055248618784530384	0.001716001716001716	0.007312614259597806	1	56	73	4459	198162.1	39	3	1	role@3	winner_and_nomin@3	https://en.wikipedia.org/wiki/Diego_Rivera :Q171128	P170 :creator@en	https://en.wikipedia.org/wiki/Alfred_Molina :Q296028	t	0
46214	39066	13	8	6	1.3333333333333333	10	-1	2	3	3	1.0	1	3	0.3333333333333333	3	3	0.0037944374751848905	0.042826341433453964	0.023398684907029288	1.8302883945664972	1	1	1.0	0	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	6	22677	0	0	106186	106186	10268	14986	105597	38291	2	2	2	357761	5.223159489175002e-05	5.590324266759093e-06	1.89399320056441e-05	1	57878	829	1	439482.13	1	-1	2	protag_article@3	candid@3	https://en.wikipedia.org/wiki/Point_Douglas :Q3393338	P19-1 :place of birth@en	https://en.wikipedia.org/wiki/Donald_Malinowski_(politician) :Q5294801	t	0
46365	73711748	1	66	4	16.5	148	2	1	39	37	1.054054054054054	37	37	1.0	39	39	7.428424476381258e-05	0.0001946548630800052	0.000108792113389595	1.7892368942491947	1	1	1.0	10	18	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	0	0	4	273	0	1	2615	2558	1441	2410	2613	2470	4	3	4	4932	0.0012145748987854252	0.0008110300081103001	0.0015308075009567547	1	224	2420	1108	170809.1	41	2	1	director@3	titl@3	https://en.wikipedia.org/wiki/Thor_Freudenthal :Q95657	P1877-1 :after a work by@en	https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid_(film) :Q74671	t	0
